Date,Comment
2026-03-20T00:24:50Z,presiden kita lagi bercerita jangan harapkan kepastian karena pak prabowo yang terhormat hanya sedang bercerita tanpa solusi wkwkwk
2026-03-20T00:24:48Z,mbak nana bener action streght to the point bukan kebanyakan teori belaka
2026-03-20T02:58:29Z,tapi kena mental di kasih fakta ama prabowo hahahahaha
2026-03-20T03:05:00Z,x x wkwk bukan kena mental itu kak
2026-03-20T04:02:17Z,aja dan yang faham saja
2026-03-20T06:11:42Z,oh ya anda yakin
2026-03-20T06:14:35Z,kena tanya bom molotov kok kicep
2026-03-20T00:23:38Z,menit pertama aja sudah kerasa kualitas omongannya tidak lebih bagus dari orang yang suka yapping di twitter wkwk
2026-03-20T00:23:05Z,dari jawabannya menurut gua nih masih tinggi egoisme emosional dan kurang empati kepada rakyat sendiri
2026-03-20T00:22:35Z,enak jadi kepala desa di wih aman nih masuk kantong pribadi wkwkwk
2026-03-20T00:22:14Z,mbk nana greget banget kayaknya semangat mbk nana
2026-03-20T00:22:09Z,menyala najwa shihab
2026-03-20T02:12:37Z,jangan terlalu memuji biasa aja sifat kritis itu wajib bagi seorang journalist
2026-03-20T02:49:34Z,maaf mau tanya itu bagian quot terlalu quot disebelah mana ya
2026-03-20T07:27:39Z,nya di mana bro jangan di liatin dongo nya donmalu maluin wkwkwkwj
2026-03-20T00:21:41Z,aduuh please hasan nasbi sebagai moderator please deh
2026-03-20T00:21:39Z,luar biasa kritis semua sehat selalu pak peabowo dan orang baik
2026-03-20T00:21:28Z,tolong sejahtera guru atau pendidik bangsa indonesia kelemahan indonesia adalah kebanyakan orang tidak mau di edukasi dan tidak ada yang mau mengedukasi
2026-03-20T00:21:27Z,ngedongeng apa ni
2026-03-20T00:21:23Z,semoga indonesia bisa lebih baik lagi
2026-03-20T00:21:12Z,kenapa pelaksanaan pembangunan gerai koperasi merah putih tidak transparan tidak ada papan informasi nya tidak ada yang boleh tahu rabnya pemerintah desa tidak boleh tahu anggaran pelaksanaan nya koperasi merah putih dan mbg korupsi besar besaran
2026-03-20T00:21:01Z,kalau saya dissana mau tanya bagaimana bapak menanggapi kekhawatiran masyarakat terkait isu dinasti politik dalam konteks kepemimpinan gibran
2026-03-20T00:20:40Z,tidak ade isinye
2026-03-20T00:20:22Z,kurang orang penting yang tidak di undang harus nya itu benix dan bossman di temuin langsung di ajak diskusi langsung ama presiden soal nya ide kedua nya sangat beda jauh tapi tujuan nya sama yaitu indonesia emas
2026-03-20T00:20:19Z,gila bak nana emang
2026-03-20T00:20:01Z,rakyat tidak butuh klarifikasi tapi butuh realisasi jawab semua kritikan dengan kerja nyata yang berkeadilan untuk rakyat
2026-03-20T00:19:35Z,ngelantur saya kasi nilai ya
2026-03-20T00:19:31Z,sehat selalu ya bapak presiden prabowo panjang umur n semoga allah selalu melindungi bapak amin
2026-03-20T00:19:30Z,pak broro takut termul
2026-03-20T00:19:28Z,beliau melakukan hal positif kami dukung kalo beliau melakukan kesalahan kami kritik
2026-03-20T00:19:25Z,saya percaya pendapat pak prabowo saya tidak percaya orang dibelakang pak prabowo
2026-03-20T00:19:22Z,pengen nonton tapi lihat moderatornya hn jadi males
2026-03-20T00:18:57Z,wah pak prabowo emosinya naik oktav ketika menjawab pertanyaan tajam terkait penegakan hukum pelaku penyiraman air keras terhadap aktivis kontras dan pertanyaan sejenisnya
2026-03-20T00:18:39Z,ini mah sama saja denger pidato prabowo di panggung
2026-03-20T00:18:38Z,semoga tidak ada kata kata yang melakukan kejahatan adalah antek asing
2026-03-20T00:18:16Z,mb najwa jangan berhenti kritisi pemerintah ya mb najwa keren
2026-03-20T00:18:08Z,koperasi merah putih sudah menjadi sarang kotor mulai dari pembelian mobil impor india pembangunan fisik banyak yang bermasalah dengan pembayaran lagian koperasi jenis mana yang dibuat oleh pusat koperasi alaminya muncul dari rakyat paling bawah
2026-03-20T00:17:50Z,ko wakilnya tidak diajak
2026-03-20T00:17:46Z,presiden omon quot tidak ada bedanya dengan jokowi
2026-03-20T00:17:40Z,harusnya mereka tidak si yang jadi dpr ri
2026-03-20T00:17:31Z,mantap mba nana
2026-03-20T00:17:19Z,jangan bikin susah orang lain
2026-03-20T00:16:54Z,tetap jaga persatuan
2026-03-20T00:16:34Z,prabowo telah menjawab pertanyaan masyarakat intinya masyarakat jangan mudah di adu domba pihak yang ingin mengambil kepentingan dan memanfaatkan rakyat indonesia
2026-03-20T00:16:25Z,a fish rots from the head down
2026-03-20T00:16:21Z,dari sekian banyak orang pintar wakil kita gibran
2026-03-20T00:16:19Z,hahahahaha ketawa orang kaya
2026-03-20T00:15:52Z,mbg jadi ladang korupsi pendidikan dan jasa guru gadiperhatiin
2026-03-20T00:15:13Z,pendidikan pak jangan pangan pangan mulu
2026-03-20T01:15:14Z,dia lebih mementingkan isi perut ketimbang isi otak makanya
2026-03-20T01:26:29Z,kan sekarang dia lagi banyak bangun sekolah rakyat
2026-03-20T01:29:46Z,dan masa depan guru belum terjamin
2026-03-20T01:31:21Z,sudah porsi angranya untuk pendidikan klu komen di check data biar tidak keliatan bego kawan
2026-03-20T00:15:01Z,ikan busuk mulai dari kepalanya
2026-03-20T00:13:16Z,sehat selalu presiden kami presiden prabowo terbaik untuk memimpin bangsa ini harus lebih dari berani dan fakta di lapangan kepemimpinan prabowo dapat menjaga stabilitas ekonomi sosial dukung pemerintah
2026-03-20T00:13:13Z,kalo di berlakukan quot hukum mati dan rampas aset koruptor quot itu baru tidak omon aliansi rakyat astral ara
2026-03-20T00:13:08Z,lebih ngeri title tamu mbak nana di bandingkan kabinet
2026-03-20T00:12:58Z,pak menteri telekom onikasi masak isinya media iklan pinjol terus rentenir itu pak tolong bekukan pinjol pak
2026-03-20T00:12:56Z,semangat pak presiden prabowo apapun isu yang menyerang anda kami ttap yakin anda bekerja yang trbaik untuk indonesia
2026-03-20T00:12:19Z,mbak nana pertanyaanmu mengecewakan
2026-03-20T00:12:07Z,itu hadan basri kalo presiden ngomong jangan ikut ngomong
2026-03-20T00:10:37Z,bisa dilihat nanti akan tetap kritis dan objektif
2026-03-20T00:10:32Z,selama ini saya selalu mencoblos tapi untuk kali ini saya akan mempertimbangkan golput
2026-03-20T00:10:22Z,pria arah jam sebenarnya keahliannya apa
2026-03-20T00:10:20Z,tut wuri handayani
2026-03-20T00:09:25Z,yang membuat kacau negara kita pra pemodal yang kena efisien
2026-03-20T00:09:02Z,undang bem ugm lahh
2026-03-20T00:08:37Z,terlalu banyak mendengarkan orang quot yang memikirkan perut keluarga nya sendiri haus kekuasaan bodo amat nyawa rakyat mahh bodo amat yang kercacunan mbg yang penting cuan cuan cuan cepet quot lahh nyesel pilih kamu pa prabowo
2026-03-20T00:08:36Z,setiap jawaban kita harus kita harus kok jadi kita
2026-03-20T00:08:34Z,bapak prabowo niatnya baik mungkin tp disekitar bapak penjilat semua rata mbg kasih yang butuhkan aja bpkku kami yang mampu tidak perlu kasi buat pendidikan aja pak
2026-03-20T00:08:28Z,luar biasa pemikiran bapak presidensemoga bapak sehat selalu
2026-03-20T00:08:20Z,semoga pak prabowo bisa membungkam orang munafik di sekelilingnya
2026-03-20T00:07:50Z,sudah bikin sesi diskusi kaya gini berkali kali jawabannya selalu quot saya kira quot quot saya yakin quot dsb dan masih aja bebal tidak ada yang konsisten
2026-03-20T00:07:39Z,aiman kemana tidak di undang
2026-03-20T00:07:33Z,kami di sulbar sangat optimis dengan kepemimpinan pak presiden prabowo meski banyak diserang isu miring kmi percaya pak presiden tlh mmberikan yang trbaik untuk rakyatnya kami bersama anda pak presiden
2026-03-20T00:07:21Z,mr president the master
2026-03-20T00:07:04Z,omon omon doang mobil aja mau import
2026-03-20T00:06:47Z,mbak with that gegenpressing
2026-03-20T00:06:13Z,bapak ini presiden paling tajir setelah reformasi harusnya paling nothing to lose memperjuangkan kepentingan rakyat indonesia
2026-03-20T00:05:45Z,omon omon aja nyatanya di lapangan hancur masih sangat banyak jauh panggang dari api makanya bapak di nobatkan sebagai presiden omon omon itu fakta
2026-03-20T00:05:04Z,mba nana semakin terlihat menyala
2026-03-20T00:05:02Z,part nya mana mbk nana
2026-03-20T00:04:44Z,alhamdulillah tetap optimis pemerintahan pak prabowo bisa mmbawa indonesia mnjdi lebih baik ditengah banyaknya isu negatif yang menyerang kami bersama mu pak presiden
2026-03-20T00:04:32Z,aceh gk di tanyain
2026-03-20T00:04:15Z,acara begini bikin rakyat tahu langsung pikiran presiden
2026-03-20T00:04:07Z,alhamdulillah seumur hidup saya baru ikut nyoblos pemilu dan saya memilih sesuai hati nurani saya yaitu bapak prabowo dan alhamdulillah hasilnya ada jadi g sia saya ikut nyoblos
2026-03-20T00:04:04Z,program mbg itu untuk memperkaya oligarki politik dan partai politik yang mendukung pemerintah yang punya dapur semoga mbg segera di audit oleh bapak karena terindikasi korupsi
2026-03-20T00:03:42Z,luar biasa presiden ri kita sehat slalu pak prabowo subianto semoga alloh swt menjadikan pemimpin yang slalu amanah dan berdaulat untuk rakyat dan alloh swt slalu memberikan perlindungan dan kesehatan untuk pak presiden prabowo subianto dari rakyat untuk rakyat
2026-03-20T00:18:48Z,luar biasa semoga sehat terus pak prabowo
2026-03-20T00:02:46Z,paling kenceng teriak antek asing kenapa bapak malah dukung trump yang jelas dia dan israel masalah utamanya
2026-03-20T00:01:54Z,repot kalau punya kuping tipis mestinya kuping yang tebal akal yang sehat
2026-03-20T00:01:50Z,seperti acara temu kangen ya
2026-03-20T00:01:37Z,kami selalu mendoakan pak probowo yang terbaik
2026-03-20T00:01:22Z,moderator banyak cingcong ikut nimbrung waktu orang lain ngomong
2026-03-20T00:00:50Z,p prabowo terlalu ambisius kadang sangat beseberangan dengan sikon dan tolong mbg perlu ditinjau ulang karena ada yang kurang tepat sasaran dan klihatan banyak dikorupsi dari tingkat atas sampai dibawah
2026-03-20T00:00:30Z,jawab cuman di mulut doang mbg bagus kalou pengelolanya seperti di cinatapi kaloi di indonesia program mbg hancur lebur karena bayak korupsinya nyampek ke konsumen cuman kadang keren di kasih kadang di rapel malu saya lihatnya
2026-03-20T00:00:19Z,point lumayan mardigu tanya alat tekan bop nana bikin kringetan wkwkwklainnya hanya mengulang yang ada
2026-03-20T00:00:08Z,percuma ada acara ginian karena yang dulu juga gda yang di perbuat presiden hanya mau memperlihatkan pemerintah mau terima kritikan formalitas
2026-03-19T23:59:50Z,mba nana masih aman
2026-03-19T23:59:34Z,wowowo smg lengser karena mbg g mutu jd banyak lahan korupsi dan negara jd defisit investasi kok taek
2026-03-19T23:59:07Z,ko gua jadi ngefans prabowo ya
2026-03-19T23:58:46Z,bakal ramee nihh apalagi buzzer bayaran s ros
2026-03-19T23:58:37Z,bapak presiden baru jabat aetengah kawan tentu belum bisa wujudkan untuk tegakkan keadilan kita harus sabar kawan mungkin klw dia nggak jbat lagi baru keliatan tegaknya keadilan untuk samua insyaallah allah
2026-03-19T23:58:29Z,di indonesia itu negara demokratis di beri kebebasan berpendapat tp tidak untuk di dengar pemerintah rakyat mau demo atau bersuara kpd pemerintah tp pemerintah tetep bersikap sabodo amat tutup mata dan telinga kesimpulan nya demokratis php
2026-03-19T23:58:04Z,ba nana frery irwandi tidak di ajak
2026-03-19T23:58:02Z,quot saya ini korban juga quot ger
2026-03-19T23:57:52Z,ditanya urusan yang substantif kok malah cerita sendiri
2026-03-19T23:56:59Z,commond anda tidak objektif
2026-03-19T23:56:18Z,moderator nya rupanya hasan hasbi yang suka jilat penguasa
2026-03-19T23:56:05Z,yah harga harga pangan stabil stabil mahal nya di hari biasa pun mahal karena adanya mbg yang pengelolaan nya ngga tepat sasaran mengacaukan rantai pasok dan masih banyak mudharat lain nya mikir programnya saja tapi tidak memikirkan dampaknya
2026-03-19T23:55:59Z,kumpulan anak bangsa yang top markotop
2026-03-19T23:55:54Z,rakyat yang mana maksudnya pak
2026-03-19T23:55:53Z,yang bener cuman mba nana kritis pertanyaan sesuai konteks acara yang lain penjilat pertanyaan tidak penting lemah
2026-03-19T23:55:46Z,harusnya pertanyaan mbak reno itu sudah berapa banyak laporan dr bawahan bapak yang bapak tahu itu laporan palsu dan laporannya tentang apa
2026-03-19T23:55:39Z,tikus sampai serigala berkeliaran di depan hidungnya aja tidak mampu disingkirkannya fix omon omon
2026-03-19T23:55:38Z,bennix mana nih kok tidak d undang ramalan dan solusi bennix sudah suda terbukti benar bukan cuma statement tanpa solusi
2026-03-19T23:55:38Z,saya kok jijik ada nasbi di sana
2026-03-19T23:55:38Z,dengan ini kami menyatakan kemerdekaan indonesia
2026-03-19T23:55:24Z,pak presiden dalam sholat saya mendoakan agar pemerintahan bapak sukses tapi kalau lihat orang orang yang duduk di pemerintahan terus terang saya apatis please pak hapus aja mbg sudah ekesuksinya sembarangan jadi lahan korupsi dan membebani keuangan negara
2026-03-19T23:55:08Z,pengetahuan datar semua orang ya tahu itu yang diharap kerja nyata bukan omon omon yang mnghabiskan uang pajak demi kepuasan kroni bapak atau cm demi berkuasa lagi rakyat sudah gerah dengan retorika tanpa kerja nyata bukan untuk penguasa tp untuk rakyat
2026-03-19T23:54:29Z,ciri jelas banget ini beliau tidak dengerin rakyat
2026-03-19T23:53:43Z,di potong terus ketika mba najwa berbicara sih pak presiden
2026-03-19T23:53:27Z,bosman di chanelnya bosman disini
2026-03-19T23:53:11Z,orang mudanya mana ini ferry irwandi lah ajakin orang tua mulu
2026-03-19T23:52:43Z,pak rumah sayaa pak belum ada air tidak kebagian pas ada program dari gerindra
2026-03-19T23:52:32Z,saya suka sekali pemimpin presiden bincang dengan para intelektual
2026-03-19T23:52:02Z,hahaha stafnya pak presiden main game berjam jam
2026-03-19T23:51:48Z,akhirnya presiden mendengar
2026-03-19T23:51:35Z,cmon cmon alahh omon omon kamu mah gua aja rakyat sudah enek banget
2026-03-19T23:51:34Z,terlalu konsepy layaknya pidato
2026-03-19T23:51:30Z,terimakasih sudah mewakili suara sampai ke ring apakah akan ada dampak dari curhatan ini ataukah sama saja cuma mentall bergema sajakah wallahualam
2026-03-19T23:51:29Z,sudah tapi apa negara tidak peduli sama tuntutan rakyat
2026-03-19T23:51:26Z,hadir dari kanada
2026-03-19T23:50:54Z,rakyat yang mana maksudnya pak
2026-03-19T23:50:31Z,presiden tidak mengakui realitas pahit dimasyarakat ngeles mulu tidak kelas banget wkwkw
2026-03-19T23:50:21Z,apa yang di katakan di depan media dan realisasi di lapangan beda paradok presiden
2026-03-19T23:49:30Z,hebat pak prabowo sangat mendengarkan rakyat
2026-03-19T23:49:17Z,hooh menit hilirisasi tapi import beras import mobil india kwkwkwk omon omon kaya gurunya sendiri kanan belok kiri
2026-03-19T23:48:53Z,diskusi negara tidak butuh banyak ngakak ini masalah negara yang lagi kacau balau andi
2026-03-19T23:48:40Z,pak prabowo pemimpin cerdas sangat berbobot isinya daging semua
2026-03-19T23:48:37Z,prabowo nya ok tapi para menteri nya kebanyakan jadi tim hore doang tolong pak pecatin menteri yang bego
2026-03-19T23:48:26Z,benar pimpinan itu harus punya insting yang kuat dan jangan selalu percaya bawahan mudah mudahan bp prabowo dijauhkan dari sipat kemunapikan
2026-03-19T23:48:18Z,sekelas presiden nyindir rakyatnya
2026-03-19T23:47:41Z,menegakan hukum omon omon inget ada demo malah kamu kasih penghargaan polisi yang refresifnya kamu bilang gada larangan tiktok waktu demo kemarin live tiktok sempet dibungkam kominfo kamfret kamu npd claim pencapaian sendiri mulu
2026-03-19T23:47:10Z,terlihat jelas dia pemimpin yang tidak pernah tau lapangan pemimpin otoriter yang gampang di bodohi
2026-03-19T23:46:43Z,denial dan menganggap banyak musuh pemerintahpadahal realita pemerintah tidak menyentuh rakyat
2026-03-19T23:46:38Z,terserah kamu dah
2026-03-19T23:46:23Z,ngemeng epe wo
2026-03-19T23:46:16Z,pertanyaan nya mbak najwa belum terjawab total kenapa penerorr seperti ketua bem dan yang lain belum tertangkap juga sampe sekarang jadi gimana masyarakat mau percaya sama pemerintah
2026-03-19T23:45:48Z,jawaban hanaya pencitraan emosional tidak stabil minim solusiton wo wo
2026-03-19T23:45:45Z,ouwh trnyata yang sering kali bersuara diserang itu rata dr aktivis tempo
2026-03-19T23:45:26Z,terima kasih pak prabowo
2026-03-19T23:45:03Z,denial banget nih presiden omon omon gaada satu pengakuanpun kritik yang di diakui pasti dibelakangnya ada sanggahan mulu kamu wo
2026-03-19T23:44:58Z,yang saya capai yang saya buat seperti mendengar npd bercerita
2026-03-19T23:44:35Z,tahu sesuatu niat sesuatu dan menjalankan sesuatu adalah hal yang berbeda
2026-03-19T23:44:16Z,pendidikan tinggi semua tapi ciut tanyanya tidak kritis kecuali nana
2026-03-19T23:43:41Z,stop aja tidak si pakk mbg tuhh
2026-03-19T23:43:35Z,moderator nya sengklek kadang ikut omongan pak presiden ngeselin
2026-03-19T23:43:27Z,isnt our masalah from beraucrat then
2026-03-19T23:43:21Z,coba tayang yang keracunan mbg bang dan tanggapan bos prabowo
2026-03-19T23:43:03Z,bravo mbak nana bosman melempem tidak seperti dulu
2026-03-20T03:59:06Z,wkk daridulu kan modelan pak bosmen seperti gitu yang kukira yutubnya kritik kasi solusi tiba dukung aja aku dah tidak dengerin dia
2026-03-20T04:16:44Z,dia dari dulu terindikasi buzzernya pak prabowo seperti dedy corbuzzer
2026-03-20T05:21:30Z,k e serius
2026-03-20T05:42:21Z,bro modelannya sama
2026-03-20T05:43:06Z,yang kecewanya kita kan kenapa yang dengan brand smart dan pendukungnya banyak eh malah pilih yang ngelanggar konstitusi
2026-03-19T23:42:49Z,pak saya rakyakmu saya yakin kami semua butuh pemimpin yang berani bilang saya akan matikan smua koruptor dengan satu langkah itu saya yakin dalam thun indonesia akan jauh membaik terutama desa desa dari segi pembangunan jalan
2026-03-19T23:42:47Z,mau kritik tapi kena shadow bann welcome to konoha hanya di kanal ini yang komen kritik langsung hide
2026-03-19T23:42:43Z,dilihat dari pembahasan jembatan bapak prabowo ini sudah tau kalau anak buahnya banyak yang korupsi tapi selalu di biarkan sudahlah sudahlah begitu terus
2026-03-19T23:42:39Z,tidak mbangun najwa kepo masalah doang nda pikir solusi masa cuma minta doank quot gimana pak prabowo menyelesaikan quot way sama aj tukang ngeluh
2026-03-20T00:12:46Z,presiden nya bukan najwa ngpain dia ngasi solusi
2026-03-19T23:42:28Z,program yang bagus dan menarik
2026-03-19T23:42:20Z,diskusi omong kosong kesenjangan makin besar hukum tidak tegas gaji guru dan nakes tidak layak jalan jalan rusam tapi pajak mencekik rakyat kkn meraja lela yaa apa yang di harapkan dari pemerintah sekarang kecuali omon omon
2026-03-19T23:42:03Z,gua rasa antara pertanyaan dan jawabanya tidak ada yang sesuai dengan yang diharapkan masyarakat
2026-03-19T23:41:23Z,terlalu banyak jawaban pencitraan dan mendongeng gemes banget
2026-03-19T23:41:16Z,mbak nana tolong saya deg deg ser
2026-03-19T23:40:54Z,elit konoha nganggok nganggok ngak tau apa yang di anggok nya kayak paham padahal lagi mikir ayam cuma mbak nana aja yang punya kredibilitas
2026-03-19T23:40:50Z,kecwa sekali cuma prabowo yang dongeng takut ditanya yang aneh
2026-03-19T23:40:48Z,forum diskusi selalu terbuka untuk prabowo
2026-03-19T23:40:31Z,we proud of you mba najwa
2026-03-19T23:39:56Z,ekpresi parahbowo seperti bersalah sampai terpojok
2026-03-19T23:39:47Z,hati hati bapak presiden sama bawahannya jangan terlalu percaya
2026-03-19T23:39:40Z,jam yapping pertanyaannya apa jawabannya ngalor ngidul
2026-03-19T23:39:31Z,pencitraan berkedok diskusi
2026-03-19T23:39:10Z,nbak nana yang sangat mewakili rakyat yang lain masih kesan takut berhati klu sudah perhadapan king tahun
2026-03-19T23:38:53Z,kami rakyat indonesia tidak rela untuk pajak kami di bayarkan dengan hal quot yang tidak berguna nah benar apa lagi liat orang yang sudah di copot jadi anggota dpr lagi gua tau bapak prabowo tegas aslinya tapi di kelilingi oleh penjilat resah gua liatnya
2026-03-19T23:38:30Z,pak mardigu abis koruptor kalo beliau di kpk
2026-03-19T23:38:27Z,tolong hukuman mati untuk para koruptor beserta keluarga yah pak
2026-03-19T23:38:11Z,tolong mbak nana kasih tau presiden kami butuh kesehatan gratis sekolah gratis bukan m b g
2026-03-19T23:37:19Z,mba nana coba ajak diskusi wakil presiden indonesia
2026-03-19T23:37:17Z,oh masih presiden ni omon omon
2026-03-19T23:37:13Z,mba nana asal keras kalo ud dijawab dengan tegas ya ud etika hrs tetep dijaga
2026-03-19T23:36:29Z,kayaknya pak presiden di tipu aja masalah mbg denger ustad dasaat latief mana ada daging sapi di menu mbg itu kepala mbg nipu mulu
2026-03-19T23:36:09Z,pak prabowo dua periode amin
2026-03-19T23:35:08Z,menurur saya percuma sekola tinggi tapi masi bisa di sogok masi bisa korup
2026-03-19T23:35:00Z,wo wo prabowo
2026-03-19T23:34:33Z,pak kalau mau negeri ini baik hentikan mbg pak
2026-03-19T23:34:16Z,kenapa gibran tidak di ajak
2026-03-20T00:10:14Z,mungkin tidak bisa jawab
2026-03-19T23:33:59Z,banyak yang bilang tidak mudah jd pemimpin ya tp kenapa pengen dipilih sudah tahu konsekuensinya jd presiden di negara sakit itu sulit pak wo
2026-03-19T23:33:39Z,ngak nyangka saja tidak pikir cuman gambar tamlen eh ternyata pak presiden kita gentelman sekali sallut
2026-03-19T23:33:38Z,mbak nana fokusnya sama lsm
2026-03-19T23:33:22Z,seharus y dri awal pk prabowo jadi presiden bukan mulyono
2026-03-19T23:33:20Z,pinter omong wo
2026-03-19T23:32:54Z,mbg mohon ditutup saja pak
2026-03-19T23:32:44Z,si nasbi dah mundur eeh tapi belum ngapain pakwo jd narsum gk kompeten blas mencla mencle dn halu makan nya gampang di pengaruhi dn abs
2026-03-19T23:32:42Z,ihh gemes banget fakta dibilang hoax ni yang mulia sawitzerland
2026-03-19T23:31:54Z,presiden sudah pikun mendingan serahkan jabatan
2026-03-19T23:31:49Z,semangat pak prabowo konoha memang agak rewel
2026-03-19T23:31:45Z,cuma mbak nana kayaknya pertanyaanya yang mewakili rakyat
2026-03-19T23:31:20Z,singapura gk punya pangan rakyatnya sejahtera
2026-03-19T23:31:20Z,mba nana mewakili semua masyarakat umum
2026-03-19T23:31:16Z,jangan tkut pak kok agak ragu jwbnya
2026-03-19T23:31:01Z,kami bukan benci pada bapak tapi penjillat sekitar bapak percaya lah pak hasan hasbi juga termul juga itu
2026-03-19T23:30:48Z,mantap pak presiden meski tajam pertanyaan najwa di jawab dng hati nurani n pikir cerdas untuk menjawab fitnah yang simpang siur di medsos bravo pak presiden kami berdoa nkri aman n sejahtera selamat bertugas
2026-03-19T23:30:18Z,ajak wapres juga kita ingin tahu jawabannya kalo yang di ajak diskusi tanya jawab masalah kebangsaan kita ingin denger solusi dr wapres
2026-03-19T23:30:15Z,undang ferry irwandi rocky gerung
2026-03-19T23:29:10Z,orang ggini kok dipilih
2026-03-19T23:28:38Z,we know you are on the right side of the history pak keep going false flag won t work to the real indonesian
2026-03-19T23:28:37Z,kritis boleh asal mensrea benar membangun untuk kepentingan rakyat lsm yang ada di nkri tolong lihat dirimu apakah benar bekerja untuk memperbaiki rakyat miskin atau cuma memenuhi otak yang membayarmu
2026-03-19T23:28:25Z,jawaban prabowo kebanyakan yang tidak nyambung sama pertanyaan dan juga jawabannya sangat sangat kurang
2026-03-19T23:28:10Z,harus sering kayak gini emang
2026-03-19T23:27:32Z,orang orang pinter lagi nonton stand up
2026-03-19T23:27:20Z,provokator pala kamu dah jelas pelaku nya aparat
2026-03-19T23:26:52Z,ojok omong tok pak
2026-03-19T23:26:35Z,apapun yang dijelaskan prabowo tidak menambah kepercayaan rakyat sepanjang tidak ganti sigit karena semua persoalan ada nya di kapolri yang terlalu lama
2026-03-19T23:26:33Z,felix siauw suruh dengarkan ini tentang bop tidak tau lapangan tapi bicara sok tau uztad kok senengane mengujar kebencian
2026-03-19T23:26:31Z,mardigu ecek ecek ternyata
2026-03-19T23:26:25Z,konoha harus dinuklir dulu setelah rata dibangun lagi baru bisa oke
2026-03-20T01:05:30Z,banyak sekali orang pinter pinter tapi untuk memahami gestur dan nada bicara mana yang buat tidak nyaman ke lawan bicara mereka tidak bisa menilai
2026-03-20T01:35:36Z,beliau main aman tidak bisa ditampik kalo ada dari petinggi tentara dan polri yang berseberangan dengan beliau apalagi beliau pernah dihianati jadi tidak bisa asal keluar statemen
2026-03-20T02:31:41Z,mvp mbak najwa
2026-03-20T02:34:05Z,dan banyak juga para jurnal lsm yang memeras rakyat membuat isuk quot berita howak karena dapat duwit dari luwar jangan quot yang ngumpulin masa untuk membuat ricuh di acara demo adalah dari jurnalis sendiri adar dapat berita dan dapat uwang dari luwar
2026-03-20T02:59:34Z,hahah di kasih fakta dan kebeneran am pak prabowo malah panik hahahah aktivis tnya coba ke orang tua mereka
2026-03-19T23:25:37Z,takut ngundang roky gerung takut dibilang dungu ya
2026-03-19T23:24:38Z,seru tensi tinggi
2026-03-19T23:24:34Z,hasan nasbi ini dari lembaga survey menjadi komisaris pertamina ya amazing
2026-03-19T23:22:46Z,pertanyaan najwa saja yang cuma masalah hati sentimen klw yang lain bisa membangun indonesia najwa sok paling pinter tapi di situ dia emosional
2026-03-19T23:22:44Z,program prabowo cuman ngabisin apbn untuk sesuatu yang g urgent
2026-03-19T23:22:29Z,baru kali ini nonton presiden ngomong secara serius dan sampai selesai
2026-03-19T23:22:23Z,kebanyakan yapping di sini itu yang ketemu sama prabowo bukan kaleng loh apalah kalian lebih paham dari pada yang ketemu apakah kalian paling pakar aduh ini nih yang harusnya ganti rakyat yang masi iq
2026-03-19T23:21:21Z,kuliah buat najwa biar tau apa itu intelejen n strategi karena di sana ada kekuatan tersembunyi menyelamatkan negara meski kadang tragis itulah perang pasti ada korban
2026-03-19T23:21:09Z,suka kau lah
2026-03-19T23:20:48Z,mba nana memang ok pa presiden tidak bisa secara lugas dan tegas menjawab apa yang di tanyakan oleh mba nana langsung esmosi aja awas mba nana hati hati di hilangkan dari bumi
2026-03-19T23:20:48Z,antara omongan tindakan dan bias media itu sangat jauh sekali dah disana ada hasbi lalu kita percaya
2026-03-19T23:19:49Z,lembaga pemerintahan yang tinggi mungkin sudah bapak sedikit banyak nya sudah dibersihkan dari para korup tapi yang dibawah nya seperti bupati walikota camat dan kepala desa itu sudah bapak bersihkan belum karena menurutku masih banyak yang korup atau pengelolaan dana yang masih tidak efisien
2026-03-19T23:19:06Z,iran emang hebat
2026-03-19T23:18:49Z,malas dengar mereka ini
2026-03-19T23:18:30Z,jujur nii ya di meja bundar itu pertanyaan yang paling berani adalah najwa syihab bahkan ngebuat gestur presiden terlihat tidak nyaman dengan pertanyaannya justru harusnya ini jadi momentum buat citra presiden di mata masyarakat dengan pertanyaan yang kritis dengan menyudutkan beliau
2026-03-19T23:17:15Z,bapak prabowo presiden terbaik pak di kampung saya sampai tahun ini belum ada listik padahal ada dana desa mohon pihak berwajib audit semua kepala desa
2026-03-19T23:16:35Z,presiden spesialis akhir zaman
2026-03-19T23:16:14Z,maaf dengan segala hormat pak presiden jika sawit bisa di jadikan bahan bakar lalu kenapa kita masih bergantung dengan impor bahan bakar dari luar
2026-03-19T23:15:46Z,soal pangan pak jangan samakan masyarakat indonesia sekarang kaya jaman prajurit dulu langsung dibekali makanan siap saji alangkah baiknya pwrbaiki sektor pertanian sektor perairan perternakan dan sektor lainnya sekiranya kalo itu aman soal stok pangan juga akan aman juga satu lagi
2026-03-19T23:15:10Z,nyawa manusia ituu wok mikir wok ini manusia bukan permenn pelanggaran aja gk kamu sanksi ataupun kamu pertanyakan mikir lah wokk kamu cmn di omon omonin sama donal
2026-03-19T23:15:06Z,hanya najwa aja yang tajam dikit mungkin krm s nya dalam negeri yang laen uda pemikiran aseng wong lulusan luar semua ilmu membumi hilang dah
